,cod_loja,data_semana_comercial,venda,localidade,loja_tamanho,clima
742,57,2019-05-19,77,1,0,5
743,207,2019-05-26,45,1,2,3
744,49,2019-06-09,144,1,1,3
745,210,2019-06-09,74,1,2,5
746,119,2019-07-14,90,1,2,5
747,60,2019-07-28,64,1,1,4
748,167,2019-07-28,77,1,2,5
749,13,2019-02-10,37,1,1,5
750,19,2019-08-11,93,1,1,4
751,324,2019-08-18,8,1,4,2
752,47,2019-08-18,66,1,2,4
753,218,2019-08-25,12,1,2,2
754,183,2019-08-25,20,1,2,2
755,2,2019-09-01,104,1,0,5
756,254,2019-09-01,18,1,3,2
757,13,2019-02-24,39,1,1,5
758,19,2019-09-15,60,1,1,4
759,56,2019-03-31,30,1,2,3
760,161,2019-04-07,47,1,2,4
761,178,2021-10-31,7,1,2,2
762,63,2019-04-28,44,1,0,3
763,146,2019-05-26,26,1,0,2
764,340,2019-06-16,17,1,3,2
765,70,2019-01-13,23,1,2,2
766,94,2019-07-21,25,1,2,3
767,86,2019-07-21,41,1,2,3
768,2,2019-07-28,179,1,0,5
769,72,2019-08-11,45,1,0,2
770,35,2019-08-11,20,1,0,4
771,10,2019-08-18,107,1,1,5
772,151,2019-09-15,13,1,0,5
773,28,2019-09-22,47,1,0,3
774,14,2019-04-14,42,1,2,4
775,280,2021-09-12,3,1,3,4
776,8,2022-04-17,25,1,3,5
777,51,2021-12-26,2,1,2,3
778,63,2021-07-04,7,1,0,3
779,3,2019-05-05,31,1,3,5
780,23,2019-05-26,83,1,2,3
781,102,2019-06-02,107,1,2,4
782,149,2019-06-02,229,1,1,4
783,196,2019-06-02,79,1,2,4
784,250,2019-06-09,35,1,3,4
785,137,2019-06-16,31,1,3,3
786,145,2019-06-16,126,1,2,2
787,269,2019-06-23,53,1,2,4
788,72,2019-01-20,27,1,0,2
789,411,2019-07-07,33,2,0,6
790,342,2019-07-14,50,1,3,4
791,180,2019-02-17,17,1,3,4
792,66,2019-08-18,13,1,2,2
793,1,2019-09-01,173,1,0,5
794,215,2019-09-08,12,1,2,3
795,279,2019-03-03,18,1,3,4
796,19,2019-04-07,59,1,1,4
797,13,2019-04-21,72,1,1,5
798,412,2021-01-03,1,2,2,6
799,118,2021-01-31,7,1,2,4
800,72,2019-05-19,39,1,0,2
801,41,2019-06-02,169,1,0,3
802,319,2019-06-02,38,1,2,5
803,157,2019-06-09,71,1,2,4
804,126,2019-06-16,70,1,2,3
805,176,2019-06-30,47,1,0,2
806,183,2019-07-07,41,1,2,2
807,85,2019-02-03,20,1,1,2
808,128,2019-07-21,23,1,3,4
809,184,2019-08-04,124,1,0,4
810,38,2019-08-25,35,1,1,3
811,223,2019-03-10,16,1,2,3
812,261,2019-03-17,19,1,3,4
813,1,2019-03-17,141,1,0,5
814,220,2019-04-07,8,1,4,4
815,266,2021-10-17,6,1,2,5
816,172,2019-04-28,53,1,0,4
817,145,2019-05-12,46,1,2,2
818,220,2019-05-19,40,1,4,4
819,215,2019-06-16,52,1,2,3
820,21,2019-01-06,12,1,0,4
821,88,2019-06-23,45,1,0,2
822,28,2019-07-07,168,1,0,3
823,132,2019-07-14,47,1,3,5
824,304,2019-07-28,48,1,2,5
825,125,2019-08-04,50,1,2,4
826,279,2019-02-17,16,1,3,4
827,42,2019-08-25,14,1,3,4
828,241,2019-03-24,28,1,3,3
829,409,2019-04-07,20,2,0,6
830,187,2017-04-16,47,1,2,4
831,55,2017-04-16,79,1,0,4
832,192,2017-04-23,37,1,2,4
833,214,2017-04-30,17,1,3,3
834,152,2017-05-14,12,1,3,3
835,192,2017-05-14,13,1,2,4
836,38,2017-06-18,81,1,1,3
837,17,2017-07-09,50,1,2,5
838,116,2017-07-16,19,1,3,5
839,2,2017-07-30,38,1,0,5
840,49,2018-03-11,49,1,1,3
841,143,2018-03-25,6,1,3,3
842,277,2018-04-15,62,1,3,4
843,280,2018-04-22,38,1,3,4
844,121,2018-04-22,20,1,3,3
845,247,2018-05-06,7,1,3,2
846,100,2018-05-13,148,1,1,5
847,128,2018-05-20,92,1,3,4
848,90,2018-05-20,101,1,4,3
849,99,2017-05-07,36,1,2,5
850,26,2017-06-11,147,1,0,4
851,8,2017-06-18,23,1,3,5
852,166,2017-07-02,17,1,3,3
853,30,2017-10-08,8,1,1,3
854,150,2017-11-12,4,1,0,3
855,294,2018-02-11,8,1,2,4
856,201,2018-02-11,7,1,3,2
857,92,2018-02-25,27,1,1,4
858,67,2018-04-08,23,1,2,5
859,42,2018-04-29,29,1,3,4
860,236,2018-05-06,15,1,2,3
861,168,2017-05-14,16,1,2,3
862,122,2017-07-30,2,1,2,2
864,252,2017-10-01,2,1,4,2
865,5,2017-12-10,3,1,2,5
866,33,2017-12-10,26,1,0,5
867,41,2018-03-18,19,1,0,3
868,214,2017-04-09,11,1,3,3
869,176,2017-04-23,15,1,0,2
870,40,2017-06-18,60,1,1,4
871,179,2017-07-23,9,1,2,4
872,76,2017-08-27,5,1,0,4
873,103,2017-09-17,5,1,2,5
874,269,2018-02-11,9,1,2,4
875,15,2018-02-11,20,1,2,4
876,70,2018-02-18,7,1,2,2
877,213,2018-03-25,9,1,2,2
878,188,2017-04-23,60,1,3,5
879,292,2017-04-23,42,1,2,4
880,220,2017-04-23,29,1,4,4
881,117,2017-05-07,44,1,0,4
882,202,2017-05-21,48,1,2,4
883,56,2017-06-11,24,1,2,3
884,294,2017-07-23,6,1,2,4
885,144,2017-08-06,41,1,2,5
886,6,2018-01-14,16,1,0,4
887,37,2018-01-28,47,1,1,3
888,3,2018-04-08,23,1,3,5
889,4,2018-04-08,35,1,0,4
890,60,2018-04-22,51,1,1,4
891,163,2018-04-22,31,1,2,4
892,125,2018-05-06,34,1,2,4
893,55,2018-05-13,125,1,0,4
894,88,2018-05-20,28,1,0,2
895,31,2017-04-30,89,1,0,4
896,74,2017-04-30,33,1,0,2
897,128,2017-05-07,47,1,3,4
898,34,2017-07-02,66,1,0,4
899,1,2017-07-16,174,1,0,5
901,121,2017-10-29,2,1,3,3
902,102,2018-01-14,11,1,2,4
903,55,2017-05-14,111,1,0,4
904,241,2017-06-18,17,1,3,3
905,13,2017-07-16,52,1,1,5
906,244,2017-07-30,16,1,2,3
907,161,2017-07-30,19,1,2,4
909,152,2018-02-25,11,1,3,3
910,125,2018-03-04,39,1,2,4
911,259,2018-04-29,7,1,2,2
912,144,2018-05-20,122,1,2,5
913,202,2017-04-02,34,1,2,4
914,52,2017-04-09,8,1,2,3
915,196,2017-05-21,36,1,2,4
916,148,2017-06-11,4,1,2,2
917,151,2017-06-25,18,1,0,5
918,188,2017-07-02,23,1,3,5
919,115,2017-07-02,17,1,2,4
920,246,2017-07-16,11,1,2,3
921,111,2017-09-10,7,1,2,3
922,67,2017-10-01,37,1,2,5
923,144,2018-02-18,29,1,2,5
924,223,2018-04-29,23,1,2,3
925,1,2018-04-29,67,1,0,5
926,120,2018-05-20,27,1,2,2
927,28,2017-04-02,31,1,0,3
928,82,2017-04-16,69,1,2,4
929,39,2017-04-16,23,1,2,3
930,193,2017-04-30,40,1,2,5
931,53,2017-05-14,59,1,0,3
932,89,2017-05-28,39,1,0,4
933,179,2017-06-04,51,1,2,4
934,40,2017-07-02,99,1,1,4
935,114,2017-07-02,71,1,1,5
936,85,2017-07-09,16,1,1,2
937,146,2017-12-17,16,1,0,2
938,120,2018-01-28,18,1,2,2
939,205,2018-05-06,13,1,2,2
940,78,2018-05-13,71,1,2,4
941,15,2017-04-23,59,1,2,4
942,48,2017-04-30,50,1,0,3
943,105,2017-08-20,15,1,2,3
944,138,2017-11-05,7,1,0,4
945,132,2017-12-10,3,1,3,5
946,26,2018-02-11,28,1,0,4
947,114,2018-03-04,74,1,1,5
948,113,2018-04-08,34,1,2,4
949,82,2018-04-22,46,1,2,4
950,204,2018-05-06,3,1,4,2
951,4,2017-04-02,50,1,0,4
952,46,2017-04-30,31,1,0,2
953,169,2017-12-03,5,1,3,3
954,88,2017-12-24,27,1,0,2
955,146,2018-03-18,19,1,0,2
956,279,2018-05-20,51,1,3,4
957,199,2018-05-20,70,1,3,4
958,9,2017-07-30,28,1,2,5
959,162,2017-12-17,12,1,2,3
960,207,2017-06-04,35,1,2,3
961,103,2017-06-04,51,1,2,5
962,27,2017-06-04,58,1,2,3
963,319,2017-06-11,50,1,2,5
964,109,2017-06-18,20,1,2,3
965,294,2017-07-02,16,1,2,4
966,12,2017-07-30,31,1,0,5
967,1,2017-08-06,183,1,0,5
968,25,2017-10-15,7,1,0,4
969,223,2018-02-04,15,1,2,3
970,158,2018-02-11,9,1,2,2
971,4,2018-02-18,28,1,0,4
972,77,2018-02-18,15,1,2,4
973,66,2018-04-01,25,1,2,2
974,226,2017-04-30,24,1,3,5
975,205,2017-07-09,13,1,2,2
976,67,2017-07-30,25,1,2,5
977,85,2017-08-20,8,1,1,2
978,203,2017-10-01,8,1,2,2
979,36,2017-10-22,30,1,0,4
980,141,2017-10-29,2,1,2,4
981,73,2018-03-25,13,1,0,3
982,154,2018-05-20,29,1,3,3
983,256,2017-09-10,8,1,4,2
984,57,2017-09-17,1,1,0,5
985,176,2018-01-21,17,1,0,2
986,278,2018-04-15,27,1,3,3
987,47,2018-04-22,49,1,2,4
988,210,2017-08-06,37,1,2,5
989,190,2017-08-13,12,1,2,3
990,101,2018-01-14,5,1,2,4
991,178,2018-01-14,6,1,2,2
992,108,2018-02-11,4,1,2,2
993,67,2018-02-18,22,1,2,5
994,231,2018-03-25,17,1,2,3
995,44,2018-04-08,73,1,1,4
996,241,2018-05-06,20,1,3,3
997,179,2017-04-02,23,1,2,4
998,184,2017-04-30,145,1,0,4
999,114,2017-04-30,129,1,1,5
1000,210,2017-05-21,26,1,2,5
1001,119,2017-08-13,33,1,2,5
1002,36,2018-02-25,23,1,0,4
1003,74,2018-03-11,33,1,0,2
1004,100,2018-03-11,33,1,1,5
1005,18,2018-04-15,67,1,0,4
1006,160,2018-04-22,33,1,3,5
1007,162,2018-05-06,19,1,2,3
1008,173,2018-05-20,41,1,3,4
1009,196,2017-05-07,46,1,2,4
1010,263,2017-05-21,16,1,2,2
1011,291,2017-05-21,9,1,3,4
1012,98,2017-06-04,89,1,0,4
1013,73,2017-06-04,29,1,0,3
1014,64,2017-06-11,38,1,3,4
1015,138,2017-08-13,25,1,0,4
1016,49,2018-01-14,30,1,1,3
1017,31,2018-03-04,40,1,0,4
1018,17,2018-03-25,79,1,2,5
1019,65,2018-04-22,46,1,2,5
1020,66,2017-04-30,22,1,2,2
1021,106,2017-05-28,106,1,0,5
1022,179,2017-07-02,31,1,2,4
1023,116,2017-08-13,9,1,3,5
1024,193,2017-12-03,7,1,2,5
1025,254,2018-02-18,5,1,3,2
1026,83,2018-02-25,29,1,2,2
1027,99,2018-03-18,18,1,2,5
1028,213,2018-04-15,5,1,2,2
1029,290,2018-04-22,31,1,0,5
1030,157,2018-04-22,26,1,2,4
1031,73,2018-05-13,29,1,0,3
1032,150,2017-04-09,14,1,0,3
1033,163,2017-04-16,28,1,2,4
1034,314,2017-08-27,0,1,4,4
1035,165,2017-12-03,5,1,2,2
1036,82,2017-12-10,16,1,2,4
1037,188,2018-03-04,23,1,3,5
1038,150,2018-05-06,25,1,0,3
1039,206,2017-04-09,35,1,2,4
1040,223,2017-04-23,33,1,2,3
1041,10,2017-05-07,146,1,1,5
1042,40,2017-05-28,89,1,1,4
1043,1,2017-06-11,129,1,0,5
1044,163,2017-06-11,57,1,2,4
1045,205,2017-06-18,12,1,2,2
1046,87,2017-06-25,23,1,2,2
1047,162,2017-07-02,18,1,2,3
1048,245,2017-11-12,5,1,2,2
1049,79,2017-12-24,6,1,3,3
1051,95,2018-01-07,3,1,2,3
1052,132,2018-04-08,41,1,3,5
1054,33,2018-04-15,49,1,0,5
1055,313,2018-04-15,29,1,3,4
1056,21,2018-04-15,83,1,0,4
1057,176,2018-04-29,27,1,0,2
1058,294,2018-04-29,25,1,2,4
1059,228,2017-04-30,16,1,2,2
1060,89,2017-07-02,72,1,0,4
1061,65,2017-07-23,14,1,2,5
1062,313,2017-08-13,14,1,3,4
1063,209,2017-10-22,1,1,2,2
1064,19,2017-11-19,15,1,1,4
1065,283,2018-01-07,1,1,3,3
1066,278,2018-01-14,8,1,3,3
1067,233,2018-04-15,12,1,2,2
1068,12,2018-05-06,85,1,0,5
1069,244,2018-05-13,17,1,2,3
1070,230,2017-04-30,19,1,3,3
1071,138,2017-05-07,42,1,0,4
1072,222,2017-06-04,77,1,2,4
1073,57,2017-06-11,52,1,0,5
1074,305,2017-09-17,4,1,4,2
1075,323,2017-10-08,5,1,3,2
1076,94,2017-10-29,3,1,2,3
1077,408,2017-12-17,27,2,0,6
1078,226,2018-02-11,23,1,3,5
1079,125,2017-06-18,20,1,2,4
1080,4,2018-01-28,13,1,0,4
1081,287,2018-01-28,12,1,3,2
1082,61,2018-04-08,24,1,2,2
1083,138,2018-04-22,42,1,0,4
1084,279,2017-05-14,11,1,3,4
1085,173,2018-02-25,15,1,3,4
1086,82,2018-05-27,143,1,2,4
1087,47,2018-05-27,143,1,2,4
1088,10,2018-06-03,300,1,1,5
1089,37,2018-06-03,223,1,1,3
1090,268,2018-06-10,82,1,2,4
1091,132,2017-10-08,8,1,3,5
1092,223,2017-12-03,4,1,2,3
1093,108,2017-12-03,9,1,2,2
1094,210,2017-12-17,15,1,2,5
1095,43,2018-03-25,13,1,2,4
1096,152,2018-04-08,18,1,3,3
1097,72,2018-06-03,48,1,0,2
1098,210,2017-04-16,31,1,2,5
1099,51,2017-08-06,2,1,2,3
1100,262,2017-08-06,4,1,4,4
1101,249,2017-11-26,4,1,2,2
1102,39,2018-05-06,15,1,2,3
1103,187,2017-11-26,3,1,2,4
1104,59,2017-12-10,18,1,2,3
1105,16,2018-01-14,3,1,3,4
1106,44,2018-02-11,39,1,1,4
1107,40,2018-06-03,179,1,1,4
1108,143,2017-07-16,22,1,3,3
1109,92,2017-09-10,17,1,1,4
1110,65,2017-12-31,5,1,2,5
1111,12,2018-05-27,71,1,0,5
1112,205,2017-07-30,4,1,2,2
1113,36,2018-04-22,28,1,0,4
1114,51,2017-04-23,34,1,2,3
1115,215,2017-05-21,18,1,2,3
1116,195,2018-02-25,18,1,3,3
1117,214,2018-04-01,14,1,3,3
1118,72,2018-04-29,44,1,0,2
1119,195,2017-05-07,28,1,3,3
1120,52,2017-05-07,24,1,2,3
1121,121,2017-06-18,6,1,3,3
1122,1,2017-10-29,39,1,0,5
1123,119,2018-02-11,7,1,2,5
1124,122,2018-04-15,17,1,2,2
1125,328,2018-05-06,15,1,2,2
1127,15,2018-06-03,96,1,2,4
1128,256,2017-05-21,5,1,4,2
1129,61,2017-07-02,14,1,2,2
1130,183,2017-12-03,9,1,2,2
1131,106,2017-12-17,8,1,0,5
1132,125,2018-01-14,8,1,2,4
1133,275,2018-02-25,18,1,3,5
1134,163,2018-06-03,68,1,2,4
1135,163,2018-06-10,80,1,2,4
1136,193,2017-04-16,41,1,2,5
1137,311,2017-12-03,5,1,0,5
1138,292,2018-04-22,12,1,2,4
1139,175,2018-03-04,17,1,2,4
1140,154,2018-04-08,11,1,3,3
1141,42,2017-05-28,42,1,3,4
1142,52,2017-06-04,14,1,2,3
1143,181,2018-03-25,12,1,2,4
1144,259,2018-05-13,14,1,2,2
1145,409,2018-05-20,28,2,0,6
1146,99,2018-05-27,53,1,2,5
1147,68,2018-06-10,102,1,2,5
1148,163,2017-07-23,12,1,2,4
1149,37,2017-07-30,36,1,1,3
1150,71,2017-12-03,6,1,2,4
1151,30,2017-12-24,41,1,1,3
1152,228,2018-02-25,23,1,2,2
1153,36,2018-06-10,82,1,0,4
1154,31,2017-04-23,39,1,0,4
1155,156,2017-08-27,4,1,4,3
1156,118,2017-12-10,12,1,2,4
1157,86,2017-04-16,27,1,2,3
1158,278,2017-07-09,22,1,3,3
1159,67,2017-09-24,23,1,2,5
1160,21,2017-09-24,17,1,0,4
1161,127,2018-03-25,18,1,2,3
1162,281,2018-06-03,37,1,3,4
1163,25,2017-05-21,33,1,0,4
1164,240,2017-07-16,7,1,3,3
1165,173,2018-05-27,23,1,3,4
1166,283,2017-08-06,4,1,3,3
1167,275,2018-04-22,17,1,3,5
1168,262,2018-04-08,5,1,4,4
1169,204,2018-04-08,4,1,4,2
1170,110,2018-05-06,18,1,4,3
1171,168,2017-07-23,15,1,2,3
1172,205,2018-02-04,7,1,2,2
1173,408,2018-04-08,37,2,0,6
1174,222,2018-04-29,16,1,2,4
1175,292,2018-06-03,86,1,2,4
1176,24,2018-06-10,91,1,3,4
1177,147,2017-06-11,35,1,2,3
1178,103,2017-08-13,23,1,2,5
1179,292,2018-01-28,11,1,2,4
1180,2,2018-03-04,42,1,0,5
1181,110,2018-03-18,4,1,4,3
1182,203,2017-07-30,4,1,2,2
1183,146,2017-10-08,8,1,0,2
1184,290,2017-12-03,5,1,0,5
1185,24,2017-11-05,15,1,3,4
1186,232,2017-12-17,16,1,3,2
1187,80,2017-12-24,12,1,0,2
1188,269,2017-12-24,16,1,2,4
1189,267,2018-03-18,14,1,2,3
1190,246,2018-05-06,19,1,2,3
1191,79,2018-05-27,18,1,3,3
1192,131,2017-11-12,1,1,3,3
1193,54,2017-05-28,8,1,3,3
1194,67,2017-12-17,5,1,2,5
1195,102,2018-02-25,13,1,2,4
1196,14,2018-03-25,34,1,2,4
1197,235,2018-05-20,3,1,2,2
1198,302,2018-06-03,13,1,3,2
1199,122,2018-06-10,24,1,2,2
1200,82,2018-04-29,45,1,2,4
1201,123,2017-12-17,9,1,3,3
1202,246,2018-03-18,6,1,2,3
1203,110,2018-04-01,11,1,4,3
1204,102,2017-08-27,4,1,2,4
1205,66,2018-03-11,13,1,2,2
1206,102,2018-03-18,11,1,2,4
1207,50,2018-06-10,181,1,2,4
1208,114,2017-10-15,9,1,1,5
1209,107,2018-02-18,12,1,2,2
1210,236,2018-02-25,14,1,2,3
1211,175,2017-07-23,35,1,2,4
1212,106,2017-09-17,9,1,0,5
1213,20,2018-01-14,20,1,2,5
1214,34,2018-01-28,14,1,0,4
1215,159,2017-07-02,2,1,2,2
1216,37,2017-10-15,13,1,1,3
1217,231,2018-06-10,16,1,2,3
1218,124,2018-01-14,6,1,2,2
1219,84,2018-05-27,44,1,0,3
1220,203,2018-01-07,6,1,2,2
1221,84,2018-01-21,17,1,0,3
1222,178,2017-04-16,16,1,2,2
1223,120,2017-07-23,13,1,2,2
1224,130,2017-12-24,11,1,2,4
1225,136,2018-03-25,20,1,0,2
1226,123,2018-04-22,22,1,3,3
1227,59,2017-09-24,7,1,2,3
1228,225,2017-10-08,2,1,2,5
1229,42,2018-01-28,3,1,3,4
1230,264,2018-02-18,5,1,2,2
1231,296,2018-04-01,13,1,3,3
1232,92,2018-06-10,173,1,1,4
1233,146,2017-04-16,5,1,0,2
1234,20,2017-11-05,16,1,2,5
1235,74,2017-11-26,9,1,0,2
1236,282,2018-04-01,7,1,4,3
1237,182,2018-04-15,12,1,3,2
1238,72,2018-02-11,11,1,0,2
1239,217,2018-04-22,38,1,2,2
1240,230,2017-05-28,22,1,3,3
1241,209,2018-03-11,11,1,2,2
1242,280,2018-01-07,6,1,3,4
1243,238,2018-05-13,12,1,3,2
1244,213,2017-04-09,6,1,2,2
1245,226,2017-08-27,5,1,3,5
1246,66,2018-01-21,19,1,2,2
1247,269,2018-01-07,6,1,2,4
1248,49,2017-04-16,31,1,1,3
1249,204,2018-04-01,3,1,4,2
1250,194,2017-09-24,4,1,2,3
1251,87,2018-04-01,19,1,2,2
1252,280,2017-09-17,4,1,3,4
1253,55,2017-10-29,13,1,0,4
1254,248,2018-03-11,1,1,3,2
1255,75,2018-03-18,12,1,2,3
1256,240,2018-04-01,8,1,3,3
1257,213,2017-10-08,9,1,2,2
1258,280,2018-06-10,64,1,3,4
1259,232,2017-11-12,4,1,3,2
1260,213,2018-03-11,13,1,2,2
1261,44,2017-11-12,5,1,1,4
1262,185,2017-08-13,16,1,2,3
1263,196,2017-11-12,4,1,2,4
1264,4,2017-09-10,7,1,0,4
1265,68,2017-09-24,12,1,2,5
1266,45,2017-12-10,5,1,2,4
1267,189,2018-01-14,7,1,3,2
1268,11,2017-08-20,12,1,2,5
1269,175,2019-05-26,48,1,2,4
1271,317,2019-01-06,14,1,2,2
1272,226,2019-06-30,56,1,3,5
1273,105,2019-06-30,46,1,2,3
1274,360,2019-08-25,31,1,3,3
1275,75,2019-02-24,9,1,2,3
1276,112,2019-09-08,7,1,2,2
1277,311,2019-03-17,75,1,0,5
1278,313,2019-03-24,14,1,3,4
1279,199,2019-04-07,24,1,3,4
1280,196,2019-05-05,39,1,2,4
1281,229,2019-06-09,18,1,3,3
1282,237,2019-07-07,62,1,3,4
1283,216,2019-03-17,8,1,2,2
1284,313,2018-12-09,7,1,3,4
1285,66,2019-05-26,29,1,2,2
1286,139,2019-07-28,55,1,2,4
1287,47,2019-08-04,122,1,2,4
1288,155,2017-10-15,3,1,2,2
1289,197,2018-01-28,5,1,4,3
1290,128,2018-12-09,18,1,3,4
1291,295,2019-05-26,19,1,2,2
1292,38,2019-06-23,100,1,1,3
1293,321,2019-07-14,48,1,3,4
1294,131,2019-07-14,40,1,3,3
1295,155,2019-09-01,22,1,2,2
1296,66,2018-12-23,23,1,2,2
1298,240,2019-01-20,4,1,3,3
1299,322,2019-07-14,31,1,0,4
1300,72,2019-01-27,38,1,0,2
1301,62,2019-02-03,19,1,3,4
1302,53,2019-09-08,14,1,0,3
1303,222,2019-03-10,22,1,2,4
1304,264,2019-05-19,19,1,2,2
1306,122,2019-07-28,17,1,2,2
1307,9,2019-09-08,16,1,2,5
1308,250,2019-03-10,12,1,3,4
1309,21,2019-04-28,34,1,0,4
1310,130,2017-04-02,11,1,2,4
1311,201,2018-01-21,11,1,3,2
1312,277,2018-04-22,30,1,3,4
1313,313,2018-04-29,17,1,3,4
1314,174,2018-12-09,13,1,2,2
1315,237,2019-05-05,22,1,3,4
1316,186,2019-06-02,121,1,0,4
1317,15,2019-06-16,47,1,2,4
1318,22,2019-05-19,45,1,2,4
1319,208,2019-06-16,37,1,2,2
1320,306,2019-05-12,28,1,3,3
1321,161,2018-12-16,11,1,2,4
1322,112,2019-07-21,15,1,2,2
1323,111,2019-08-25,13,1,2,3
1324,234,2019-09-08,5,1,3,3
1325,298,2019-09-08,11,1,2,2
1326,247,2019-04-14,5,1,3,2
1327,191,2017-12-17,14,1,3,3
1328,79,2018-03-25,11,1,3,3
1329,132,2019-04-28,46,1,3,5
1330,253,2019-05-19,34,1,2,3
1331,15,2019-06-09,66,1,2,4
1332,117,2019-06-16,64,1,0,4
1333,27,2019-06-30,89,1,2,3
1334,250,2019-06-30,18,1,3,4
1335,326,2019-01-20,5,1,3,5
1336,164,2019-07-14,52,1,3,5
1337,116,2019-02-03,12,1,3,5
1338,136,2019-07-21,34,1,0,2
1339,342,2019-08-11,16,1,3,4
1340,71,2019-03-24,15,1,2,4
1341,106,2019-03-24,79,1,0,5
1342,179,2019-03-24,6,1,2,4
1343,63,2019-05-05,41,1,0,3
1344,280,2019-05-19,61,1,3,4
1345,353,2019-06-02,30,1,3,3
1346,215,2019-07-28,28,1,2,3
1347,412,2019-02-24,4,2,2,6
1348,82,2019-02-24,33,1,2,4
1349,74,2019-03-31,34,1,0,2
1350,292,2019-06-09,31,1,2,4
1351,136,2019-01-20,23,1,0,2
1352,410,2019-01-20,3,2,0,6
1353,244,2019-03-10,13,1,2,3
1354,7,2019-03-24,52,1,3,5
1355,6,2017-12-24,3,1,0,4
1356,271,2018-04-29,24,1,4,3
1357,151,2019-04-28,49,1,0,5
1358,212,2019-05-19,31,1,3,3
1359,101,2019-06-09,34,1,2,4
1360,112,2019-01-27,41,1,2,2
1361,235,2019-08-04,29,1,2,2
1362,259,2019-08-11,18,1,2,2
1363,75,2019-08-25,13,1,2,3
1364,158,2019-09-15,47,1,2,2
1365,17,2019-03-17,71,1,2,5
1366,55,2019-03-17,77,1,0,4
1367,188,2019-03-24,52,1,3,5
1368,92,2019-05-12,70,1,1,4
1369,190,2019-05-19,17,1,2,3
1370,332,2019-05-26,33,1,3,3
1371,266,2019-06-02,44,1,2,5
1372,33,2019-06-02,111,1,0,5
1373,102,2019-01-27,8,1,2,4
1374,207,2019-07-14,36,1,2,3
1375,292,2019-07-28,38,1,2,4
1376,293,2019-08-04,23,1,2,2
1377,205,2019-09-08,25,1,2,2
1378,65,2019-04-07,74,1,2,5
1379,14,2019-04-28,28,1,2,4
1382,88,2019-01-06,23,1,0,2
1383,81,2019-06-23,9,1,4,2
1384,87,2019-09-15,41,1,2,2
1385,215,2019-03-31,19,1,2,3
1386,175,2018-01-28,3,1,2,4
1387,123,2018-03-18,3,1,3,3
1388,99,2019-05-05,51,1,2,5
1389,103,2019-05-12,64,1,2,5
1390,145,2019-05-19,30,1,2,2
1391,344,2019-06-09,14,1,3,4
1392,319,2019-06-23,25,1,2,5
1393,30,2019-06-30,82,1,1,3
1394,95,2019-07-14,46,1,2,3
1395,222,2019-07-21,38,1,2,4
1396,63,2019-07-28,60,1,0,3
1397,332,2019-08-04,27,1,3,3
1398,175,2019-08-18,29,1,2,4
1399,47,2019-04-07,35,1,2,4
1400,250,2019-04-14,15,1,3,4
1401,296,2019-05-19,56,1,3,3
1402,131,2019-04-07,39,1,3,3
1403,210,2019-04-28,27,1,2,5
1404,72,2019-05-26,33,1,0,2
1405,220,2019-06-09,37,1,4,4
1406,161,2019-06-09,68,1,2,4
1407,76,2019-01-06,2,1,0,4
1408,190,2019-01-27,4,1,2,3
1409,170,2019-09-08,11,1,3,3
1410,222,2019-04-07,38,1,2,4
1411,100,2019-01-06,13,1,1,5
1412,92,2019-04-28,47,1,1,4
1413,174,2018-12-23,8,1,2,2
1414,62,2019-01-13,4,1,3,4
1415,89,2019-01-27,9,1,0,4
1416,102,2019-03-24,17,1,2,4
1417,101,2019-04-07,24,1,2,4
1418,74,2019-04-07,36,1,0,2
1419,313,2019-03-31,9,1,3,4
1420,176,2019-05-05,19,1,0,2
1421,77,2019-02-10,15,1,2,4
1422,29,2019-02-03,4,1,2,3
1423,353,2019-07-28,15,1,3,3
1424,46,2019-08-04,58,1,0,2
1425,328,2019-04-07,17,1,2,2
1426,231,2019-04-28,15,1,2,3
1427,324,2018-12-16,14,1,4,2
1428,278,2019-06-23,23,1,3,3
1429,168,2019-01-13,3,1,2,3
1430,113,2019-09-29,16,1,2,4
1431,324,2019-04-28,6,1,4,2
1432,205,2019-03-03,13,1,2,2
1433,195,2019-09-29,3,1,3,3
1434,73,2019-03-31,16,1,0,3
1435,210,2019-04-07,34,1,2,5
1436,54,2019-09-01,5,1,3,3
1437,143,2019-03-24,9,1,3,3
1438,52,2019-08-11,22,1,2,3
1439,272,2019-07-21,19,1,3,3
1441,103,2019-01-13,4,1,2,5
1442,19,2019-01-20,7,1,1,4
1443,242,2019-03-03,5,1,4,2
1444,42,2019-02-03,18,1,3,4
1445,267,2019-02-17,34,1,2,3
1446,2,2018-12-09,6,1,0,5
1447,191,2019-01-27,7,1,3,3
1448,146,2019-05-05,16,1,0,2
1449,303,2019-05-12,23,1,2,5
1450,188,2019-08-25,19,1,3,5
1451,112,2019-06-02,8,1,2,2
1452,316,2019-01-06,4,1,2,2
1453,109,2019-02-24,17,1,2,3
1454,351,2019-09-22,5,1,3,4
1455,315,2019-06-02,5,1,3,2
1456,192,2019-01-20,5,1,2,4
1457,239,2019-02-24,9,1,3,3
1458,248,2019-07-07,22,1,3,2
1459,293,2019-03-03,14,1,2,2
1460,180,2019-09-22,13,1,3,4
1461,252,2019-07-14,9,1,4,2
1462,273,2019-08-11,6,1,3,3
1463,136,2019-04-07,37,1,0,2
1464,103,2019-01-06,4,1,2,5
